origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
514,Hostel 9 - Flamingo (Proposed),0.2952324,645.4062805,42.759123,688.4606359
514,Mess - 5,0.2952324,211.2470047,24.6081545,236.1503915
514,Student Activity Center,0.2952324,821.1289731,12.6825019,834.1067074
514,Open Stage,0.2952324,763.1185818,13.7327478,777.146562
514,Tennis and Badminton Court,0.2952324,525.2103682,19.4034483,544.9090488
514,Sports Complex,0.2952324,782.221977,43.5199927,826.0372021
514,Institute Club & Creché,0.2952324,1406.8966796,28.7079374,1435.8998494
514,Community Center,0.2952324,1448.9958953,29.3761025,1478.6672302
514,Shopping Center,0.2952324,1048.3542282,32.0408062,1080.6902668
514,Visitor's Hostel,0.2952324,1263.2631221,21.9525315,1285.510886
514,Hostel 8 - Sky Lark,0.2952324,369.7680284,45.4150378,415.4782986
514,Mess - 6,0.2952324,307.6450511,27.549603,335.4898865
514,Football Ground,0.2952324,646.2402767,88.5643572,735.0998663
514,Security Office,0.2952324,1708.0998247,10.9264456,1719.3215027
514,Apartment Tower (Upcoming),0.2952324,1387.9218009,27.3225963,1415.5396296
514,Apartment Tower (Upcoming),0.2952324,1275.7059347,22.0237653,1298.0249323
514,Duplex Houses - D-6 to D-10,0.2952324,1252.663426,20.9601132,1273.9187716
514,Duplex Houses - D-11 to D-12,0.2952324,1277.0137599,31.8424359,1309.1514281
514,Apartment Tower - B,0.2952324,1442.8749812,30.7412135,1473.9114271
514,Single Bed Residential Accomodation,0.2952324,1476.9940084,23.4941376,1500.7833784
514,Electrical Sub Station - 1,0.2952324,1139.8748944,11.7785207,1151.9486475
514,Electrical Sub Station - 2A,0.2952324,452.0653759,14.032155,466.3927632
514,Electrical Sub Station - 2,0.2952324,783.7389192,33.5122027,817.5463543
514,Institute Works Department,0.2952324,575.1510841,31.6858861,607.1322026
550,BRAINSPACE,46.892061,663.3526686,26.8255576,737.0702872
550,Hostel 5 - CRANE,46.892061,600.4511187,47.5489897,694.8921693
550,Hostel 1 - HAWK,46.892061,738.3253175,35.1058881,820.3232665
550,Hostel 2 - EAGLE,46.892061,396.1380873,38.1097472,481.1398955
550,Hostel 3 - SILVERBILL,46.892061,681.8652388,43.6741535,772.4314533
550,Hostel 6 - SWAN,46.892061,535.6078995,33.3299605,615.8299211
550,Hostel 7 - SUNBIRD,46.892061,446.4751293,33.3777019,526.7448922
550,Mess - 2,46.892061,361.7148817,50.5392008,459.1461434
550,Apartment Tower - E,46.892061,1836.9955666,21.3582122,1905.2458397
550,Apartment Tower - A,46.892061,1662.8881539,29.0467884,1738.8270032
550,Director's Residence,46.892061,1341.7126251,27.4509154,1416.0556015
550,Duplex Houses - D-1 to D-5,46.892061,1475.7296612,20.1582429,1542.7799651
550,Athletic Track,46.892061,537.1185899,86.0505271,670.0611779
550,Mess - 1,46.892061,781.3045971,23.2313424,851.4280005
550,Mess - 3,46.892061,619.7288338,24.9175509,691.5384456
550,Mess - 4,46.892061,495.3340595,28.3024783,570.5285988
550,Cricket Ground,46.892061,474.3266364,80.7553926,601.97409
550,Ideation Hut,46.892061,584.1690295,18.8062422,649.8673326
550,Infinity - AB1,46.892061,1236.9421881,22.1618907,1305.9961398
550,Elements - AB2,46.892061,1187.1942469,28.9748167,1263.0611245
550,Elements - A02,46.892061,1159.1701289,11.2298323,1217.2920221
550,Elements - AB2,46.892061,1137.8875105,10.682756,1195.4623274
550,Elements - A02,46.892061,1167.5874133,7.5961936,1222.0756679
550,Cell - A03,46.892061,1024.2281516,25.1442028,1096.2644154
550,Cell - A03,46.892061,1098.9545999,15.4553472,1161.3020081
550,Cell - A03,46.892061,1203.4312249,16.4406819,1266.7639678
550,4D - AB4,46.892061,1322.9653628,28.0521064,1397.9095302
550,Therm - A05,46.892061,1381.326886,23.9317012,1452.1506482
550,Gravity - AB6,46.892061,1247.464606,9.3493347,1303.7060017
550,Binary - AB6,46.892061,1236.9421881,15.5685895,1299.4028386
550,Library - Lumen - A08,46.892061,1180.0755015,24.7871132,1251.7546756
550,Cafe Coffee Day,46.892061,1017.6545373,9.5828277,1074.1294261
550,Plasma - A09,46.892061,1321.5593054,24.0064437,1392.45781
550,Lecture Hall Complex (LHC) Ensemble - A10,46.892061,1020.9713691,43.6996565,1111.5630866
550,LHC Cafetaria,46.892061,1103.7139394,14.1877749,1164.7937752
550,Fly facility - A11,46.892061,974.5247689,8.2641139,1029.6809438
550,Animal Facility - A12,46.892061,967.0315772,16.3949538,1030.318592
550,Solvent Store - A13,46.892061,1194.1694515,14.5041642,1255.5656767
550,Liquid Nitrogen Plant - A14,46.892061,1160.8647558,10.6737646,1218.4305813
550,BSL - 3,46.892061,1452.7706302,15.4707201,1515.1334113
550,Rock Cutting Facilities,46.892061,901.3019598,11.3319089,959.5259297
550,Elements Extension (Proposed),46.892061,1217.8356687,19.3798498,1284.1075795
550,Badminton Hall,46.892061,61.4750389,31.1294968,139.4965967
550,Hostel 9 - Flamingo (Proposed),46.892061,784.7675565,42.759123,874.4187405
550,Mess - 5,46.892061,6.082074,24.6081545,77.5822895
550,Student Activity Center,46.892061,638.0799718,12.6825019,697.6545346
550,Open Stage,46.892061,580.0695804,13.7327478,640.6943892
550,Tennis and Badminton Court,46.892061,307.8812895,19.4034483,374.1767987
550,Sports Complex,46.892061,599.1729756,43.5199927,689.5850293
550,Institute Club & Creché,46.892061,1624.2257583,28.7079374,1699.8257566
550,Community Center,46.892061,1666.324974,29.3761025,1742.5931375
550,Shopping Center,46.892061,1265.6833069,32.0408062,1344.6161741
550,Visitor's Hostel,46.892061,1480.5922008,21.9525315,1549.4367932
550,Hostel 8 - Sky Lark,46.892061,152.4389497,45.4150378,244.7460484
550,Mess - 6,46.892061,90.3159724,27.549603,164.7576364
550,Football Ground,46.892061,785.6015526,88.5643572,921.0579708
550,Security Office,46.892061,1925.4289034,10.9264456,1983.24741
550,Apartment Tower (Upcoming),46.892061,1605.2508796,27.3225963,1679.4655369
550,Apartment Tower (Upcoming),46.892061,1493.0350134,22.0237653,1561.9508396
550,Duplex Houses - D-6 to D-10,46.892061,1469.9925047,20.9601132,1537.8446789
550,Duplex Houses - D-11 to D-12,46.892061,1494.3428386,31.8424359,1573.0773354
550,Apartment Tower - B,46.892061,1660.2040599,30.7412135,1737.8373343
550,Single Bed Residential Accomodation,46.892061,1694.3230871,23.4941376,1764.7092857
550,Electrical Sub Station - 1,46.892061,1357.2039731,11.7785207,1415.8745547
550,Electrical Sub Station - 2A,46.892061,669.3944546,14.032155,730.3186705
550,Electrical Sub Station - 2,46.892061,1001.0679979,33.5122027,1081.4722616
550,Institute Works Department,46.892061,792.4801628,31.6858861,871.0581098
551,BRAINSPACE,2.7479753,693.6514682,26.8255576,723.2250011
551,Hostel 5 - CRANE,2.7479753,630.7499183,47.5489897,681.0468833
551,Hostel 1 - HAWK,2.7479753,768.624117,35.1058881,806.4779804
551,Hostel 2 - EAGLE,2.7479753,365.8392878,38.1097472,406.6970102
551,Hostel 3 - SILVERBILL,2.7479753,712.1640384,43.6741535,758.5861672
551,Hostel 6 - SWAN,2.7479753,565.9066991,33.3299605,601.984635
551,Hostel 7 - SUNBIRD,2.7479753,476.7739289,33.3777019,512.8996061
551,Mess - 2,2.7479753,331.4160821,50.5392008,384.7032581
551,Apartment Tower - E,2.7479753,1806.696767,21.3582122,1830.8029545
551,Apartment Tower - A,2.7479753,1632.5893543,29.0467884,1664.384118
551,Director's Residence,2.7479753,1311.4138255,27.4509154,1341.6127162
551,Duplex Houses - D-1 to D-5,2.7479753,1445.4308617,20.1582429,1468.3370799
551,Athletic Track,2.7479753,567.4173895,86.0505271,656.2158918
551,Mess - 1,2.7479753,811.6033967,23.2313424,837.5827144
551,Mess - 3,2.7479753,650.0276334,24.9175509,677.6931595
551,Mess - 4,2.7479753,525.6328591,28.3024783,556.6833127
551,Cricket Ground,2.7479753,504.6254359,80.7553926,588.1288039
551,Ideation Hut,2.7479753,614.4678291,18.8062422,636.0220466
551,Infinity - AB1,2.7479753,1206.6433886,22.1618907,1231.5532546
551,Elements - AB2,2.7479753,1156.8954473,28.9748167,1188.6182392
551,Elements - A02,2.7479753,1128.8713293,11.2298323,1142.8491369
551,Elements - AB2,2.7479753,1107.5887109,10.682756,1121.0194422
551,Elements - A02,2.7479753,1137.2886138,7.5961936,1147.6327827
551,Cell - A03,2.7479753,1054.5269512,25.1442028,1082.4191293
551,Cell - A03,2.7479753,1129.2533995,15.4553472,1147.456722
551,Cell - A03,2.7479753,1233.7300245,16.4406819,1252.9186817
551,4D - AB4,2.7479753,1292.6665632,28.0521064,1323.4666449
551,Therm - A05,2.7479753,1351.0280864,23.9317012,1377.7077629
551,Gravity - AB6,2.7479753,1217.1658064,9.3493347,1229.2631164
551,Binary - AB6,2.7479753,1206.6433886,15.5685895,1224.9599534
551,Library - Lumen - A08,2.7479753,1149.7767019,24.7871132,1177.3117904
551,Cafe Coffee Day,2.7479753,987.3557378,9.5828277,999.6865408
551,Plasma - A09,2.7479753,1291.2605058,24.0064437,1318.0149247
551,Lecture Hall Complex (LHC) Ensemble - A10,2.7479753,990.6725695,43.6996565,1037.1202014
551,LHC Cafetaria,2.7479753,1073.4151398,14.1877749,1090.35089
551,Fly facility - A11,2.7479753,1004.8235685,8.2641139,1015.8356577
551,Animal Facility - A12,2.7479753,997.3303768,16.3949538,1016.473306
551,Solvent Store - A13,2.7479753,1224.4682511,14.5041642,1241.7203907
551,Liquid Nitrogen Plant - A14,2.7479753,1191.1635554,10.6737646,1204.5852952
551,BSL - 3,2.7479753,1483.0694298,15.4707201,1501.2881252
551,Rock Cutting Facilities,2.7479753,931.6007593,11.3319089,945.6806436
551,Elements Extension (Proposed),2.7479753,1248.1344683,19.3798498,1270.2622934
551,Badminton Hall,2.7479753,91.7738385,31.1294968,125.6513106
551,Hostel 9 - Flamingo (Proposed),2.7479753,815.0663561,42.759123,860.5734544
551,Mess - 5,2.7479753,24.2167256,24.6081545,51.5728553
551,Student Activity Center,2.7479753,668.3787713,12.6825019,683.8092485
551,Open Stage,2.7479753,610.36838,13.7327478,626.8491031
551,Tennis and Badminton Court,2.7479753,338.180089,19.4034483,360.3315126
551,Sports Complex,2.7479753,629.4717752,43.5199927,675.7397432
551,Institute Club & Creché,2.7479753,1593.9269587,28.7079374,1625.3828714
551,Community Center,2.7479753,1636.0261744,29.3761025,1668.1502522
551,Shopping Center,2.7479753,1235.3845073,32.0408062,1270.1732888
551,Visitor's Hostel,2.7479753,1450.2934012,21.9525315,1474.993908
551,Hostel 8 - Sky Lark,2.7479753,182.7377493,45.4150378,230.9007623
551,Mess - 6,2.7479753,120.614772,27.549603,150.9123503
551,Football Ground,2.7479753,815.9003522,88.5643572,907.2126847
551,Security Office,2.7479753,1895.1301038,10.9264456,1908.8045247
551,Apartment Tower (Upcoming),2.7479753,1574.95208,27.3225963,1605.0226517
551,Apartment Tower (Upcoming),2.7479753,1462.7362138,22.0237653,1487.5079544
551,Duplex Houses - D-6 to D-10,2.7479753,1439.6937051,20.9601132,1463.4017936
551,Duplex Houses - D-11 to D-12,2.7479753,1464.044039,31.8424359,1498.6344501
551,Apartment Tower - B,2.7479753,1629.9052603,30.7412135,1663.3944491
551,Single Bed Residential Accomodation,2.7479753,1664.0242875,23.4941376,1690.2664004
551,Electrical Sub Station - 1,2.7479753,1326.9051735,11.7785207,1341.4316695
551,Electrical Sub Station - 2A,2.7479753,639.095655,14.032155,655.8757853
551,Electrical Sub Station - 2,2.7479753,970.7691983,33.5122027,1007.0293764
551,Institute Works Department,2.7479753,762.1813632,31.6858861,796.6152246
552,BRAINSPACE,28.0319924,739.3460834,26.8255576,794.2036334
552,Hostel 5 - CRANE,28.0319924,676.4445335,47.5489897,752.0255156
552,Hostel 1 - HAWK,28.0319924,814.3187322,35.1058881,877.4566128
552,Hostel 2 - EAGLE,28.0319924,393.7867424,38.1097472,459.928482
552,Hostel 3 - SILVERBILL,28.0319924,757.8586536,43.6741535,829.5647995
552,Hostel 6 - SWAN,28.0319924,611.6013143,33.3299605,672.9632673
552,Hostel 7 - SUNBIRD,28.0319924,522.4685441,33.3777019,583.8782385
552,Mess - 2,28.0319924,359.3635367,50.5392008,437.9347299
552,Apartment Tower - E,28.0319924,1834.6442217,21.3582122,1884.0344263
552,Apartment Tower - A,28.0319924,1660.536809,29.0467884,1717.6155898
552,Director's Residence,28.0319924,1339.3612802,27.4509154,1394.844188
552,Duplex Houses - D-1 to D-5,28.0319924,1473.3783163,20.1582429,1521.5685517
552,Athletic Track,28.0319924,613.1120047,86.0505271,727.1945242
552,Mess - 1,28.0319924,857.2980119,23.2313424,908.5613468
552,Mess - 3,28.0319924,695.7222486,24.9175509,748.6717919
552,Mess - 4,28.0319924,571.3274743,28.3024783,627.661945
552,Cricket Ground,28.0319924,550.3200511,80.7553926,659.1074362
552,Ideation Hut,28.0319924,660.1624443,18.8062422,707.0006789
552,Infinity - AB1,28.0319924,1234.5908432,22.1618907,1284.7847264
552,Elements - AB2,28.0319924,1184.8429019,28.9748167,1241.849711
552,Elements - A02,28.0319924,1156.8187839,11.2298323,1196.0806086
552,Elements - AB2,28.0319924,1135.5361655,10.682756,1174.250914
552,Elements - A02,28.0319924,1165.2360684,7.5961936,1200.8642544
552,Cell - A03,28.0319924,1099.8446094,25.1442028,1153.0208046
552,Cell - A03,28.0319924,1174.5710577,15.4553472,1218.0583974
552,Cell - A03,28.0319924,1279.0476827,16.4406819,1323.520357
552,4D - AB4,28.0319924,1320.6140179,28.0521064,1376.6981167
552,Therm - A05,28.0319924,1378.975541,23.9317012,1430.9392347
552,Gravity - AB6,28.0319924,1245.113261,9.3493347,1282.4945882
552,Binary - AB6,28.0319924,1234.5908432,15.5685895,1278.1914252
552,Library - Lumen - A08,28.0319924,1177.7241565,24.7871132,1230.5432622
552,Cafe Coffee Day,28.0319924,1015.3031924,9.5828277,1052.9180126
552,Plasma - A09,28.0319924,1319.2079604,24.0064437,1371.2463965
552,Lecture Hall Complex (LHC) Ensemble - A10,28.0319924,1018.6200242,43.6996565,1090.3516731
552,LHC Cafetaria,28.0319924,1101.3625945,14.1877749,1143.5823618
552,Fly facility - A11,28.0319924,1050.1412267,8.2641139,1086.437333
552,Animal Facility - A12,28.0319924,1042.648035,16.3949538,1087.0749813
552,Solvent Store - A13,28.0319924,1269.7859093,14.5041642,1312.322066
552,Liquid Nitrogen Plant - A14,28.0319924,1236.4812136,10.6737646,1275.1869706
552,BSL - 3,28.0319924,1528.387088,15.4707201,1571.8898005
552,Rock Cutting Facilities,28.0319924,977.2953745,11.3319089,1016.6592759
552,Elements Extension (Proposed),28.0319924,1293.4521265,19.3798498,1340.8639687
552,Badminton Hall,28.0319924,137.4684537,31.1294968,196.6299429
552,Hostel 9 - Flamingo (Proposed),28.0319924,860.3840143,42.759123,931.1751298
